"bluestock_fintech_—_nifty_100__|__profit_&_loss__|__1,276_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14
1298,UNITDSPR,Mar 2022,9712,8117,1595,16,-117,88,304,1087,25,811,11,0
1299,UNITDSPR,Mar 2023,10612,9195,1417,13,249,104,283,1279,12,1126,16,0
1300,UNITDSPR,Mar 2024,11321,9321,2000,18,208,76,275,1857,24,1408,19,46
1301,UNITDSPR,TTM,11821,9710,2111,18,176,96,286,1905,,1402,19,
1302,VBL,Dec 2012,1800,1572,228,13,44,116,136,21,-20,25,2,0
1303,VBL,Dec 2013,2115,1824,291,14,19,171,184,-46,-11,-40,0,0
1304,VBL,Dec 2014,2502,2116,387,15,14,187,210,4,99,-20,0,0
1305,VBL,Dec 2015,3394,2752,642,19,36,170,317,191,41,113,1,0
1306,VBL,Dec 2016,3861,3052,810,21,27,435,322,79,39,48,0,0
1307,VBL,Dec 2017,4004,3165,838,21,14,215,347,291,26,214,1,22
1308,VBL,Dec 2018,5105,4069,1036,20,6,223,385,434,31,300,1,16
1309,VBL,Dec 2019,7130,5667,1462,21,47,324,489,696,32,472,1,15
1310,VBL,Dec 2020,6450,5235,1215,19,-30,294,529,363,1,357,1,22
1311,VBL,Dec 2021,8823,7129,1694,19,51,207,531,1007,26,746,2,16
1312,VBL,Dec 2022,13173,10310,2863,22,-18,204,617,2024,23,1550,5,15
1313,VBL,Dec 2023,16043,12326,3717,23,-5,292,681,2739,23,2102,6,16
1314,VBL,TTM,18987,14438,4549,24,86,415,853,3367,,2582,8,
1315,VEDL,Mar 2013,2749,2283,465,17,33,475,197,-174,-25,2280,26,0
1316,VEDL,Mar 2014,66152,46557,19595,30,1874,5094,6882,9493,-9,11421,21,15
1317,VEDL,Mar 2015,73710,51595,22114,30,-19222,5659,7159,-9925,15,-11369,-53,-8
1318,VEDL,Mar 2016,64262,82741,-18479,-29,4290,5778,8572,-28540,-37,-17862,-41,-8
1319,VEDL,Mar 2017,72225,50849,21376,30,4423,5855,6292,13652,17,11316,23,83
1320,VEDL,Mar 2018,91866,66989,24877,27,6087,5112,6283,19569,30,13692,28,76
1321,VEDL,Mar 2019,92048,68877,23171,25,4270,5689,8192,13560,28,9698,19,99
1322,VEDL,Mar 2020,84447,63704,20743,25,-14932,4977,9093,-8259,-43,-4744,-18,-22
1323,VEDL,Mar 2021,88021,60703,27318,31,2743,5210,7638,17213,13,15032,31,30
1324,VEDL,Mar 2022,132732,87908,44824,34,1832,4797,8895,32964,28,23710,51,89
1325,VEDL,Mar 2023,147308,112877,34431,23,2625,6225,10555,20276,28,14503,28,357
1326,VEDL,Mar 2024,143727,108415,35312,25,5239,9465,10723,20363,63,7539,11,259
1327,VEDL,TTM,144448,107376,37072,26,5266,9721,10958,21659,,15841,30,
1328,WIPRO,Mar 2013,37430,29773,7657,20,1440,289,940,7869,21,6182,5,28
1329,WIPRO,Mar 2014,43424,33788,9635,22,1922,383,1060,10114,21,7991,6,25
1330,WIPRO,Mar 2015,46951,36652,10299,22,2450,350,1175,11224,22,8714,7,34
1331,WIPRO,Mar 2016,51244,40448,10796,21,2752,558,1496,11494,22,8957,7,17
1332,WIPRO,Mar 2017,55448,44128,11321,20,2623,594,2310,11039,23,8518,7,6
1333,WIPRO,Mar 2018,54487,44100,10387,19,2550,583,2112,10242,22,8003,7,6
1334,WIPRO,Mar 2019,59019,47406,11613,20,2614,738,1947,11542,22,9018,7,7
1335,WIPRO,Mar 2020,61138,48795,12342,20,2728,733,2086,12252,20,9772,9,6
1336,WIPRO,Mar 2021,61935,47164,14771,24,2404,509,2763,13903,22,10868,10,5
1337,WIPRO,Mar 2022,79312,62628,16684,21,2067,532,3078,15141,19,12243,11,27
1338,WIPRO,Mar 2023,90488,73649,16839,19,2275,1008,3340,14766,23,11366,10,5
1339,WIPRO,Mar 2024,89760,73008,16752,19,2631,1255,3407,14721,25,11112,11,5
1340,WIPRO,TTM,88792,71019,17773,20,3349,1431,3077,16615,,12488,12,
1341,ZOMATO,Mar 2018,466,558,-92,-20,21,6,29,-107,0,-107,-3070,0
1342,ZOMATO,Mar 2019,1313,3556,-2243,-171,1285,9,43,-1010,0,-1010,-28574,0
1343,ZOMATO,Mar 2020,2605,4909,-2305,-88,16,13,84,-2386,0,-2386,-70097,0
1344,ZOMATO,Mar 2021,1994,2461,-467,-23,-200,10,138,-815,0,-816,-23124,0
1345,ZOMATO,Mar 2022,4192,6043,-1851,-44,793,12,150,-1220,0,-1222,-2,0
1346,ZOMATO,Mar 2023,7079,8290,-1211,-17,682,49,437,-1015,-4,-971,-1,0
1347,ZOMATO,Mar 2024,12114,12071,43,0,846,72,526,291,-21,351,0,0
1348,ZOMATO,TTM,17972,17321,651,4,944,118,716,761,,663,1,
1349,ZYDUSLIFE,Mar 2013,6358,5228,1130,18,32,169,185,809,15,690,6,24
1350,ZYDUSLIFE,Mar 2014,7224,6021,1203,17,30,90,201,942,11,836,8,23
1351,ZYDUSLIFE,Mar 2015,8651,6896,1756,20,45,68,287,1446,18,1188,11,21
1352,ZYDUSLIFE,Mar 2016,9427,7095,2332,25,112,53,292,2099,8,1964,19,17
1353,ZYDUSLIFE,Mar 2017,9376,7474,1902,20,127,45,373,1612,8,1517,15,22
1354,ZYDUSLIFE,Mar 2018,11905,9074,2831,24,111,91,539,2312,24,1810,17,20
1355,ZYDUSLIFE,Mar 2019,13166,10174,2991,23,183,194,599,2382,22,1899,18,19
1356,ZYDUSLIFE,Mar 2020,14253,11455,2798,20,-264,342,696,1495,21,1204,11,30
1357,ZYDUSLIFE,Mar 2021,14404,11013,3391,24,-231,159,670,2331,8,2185,21,17
1358,ZYDUSLIFE,Mar 2022,15110,11768,3342,22,2581,127,713,5084,10,4618,44,6
1359,ZYDUSLIFE,Mar 2023,17237,13378,3860,22,-422,130,723,2585,23,2092,19,31
1360,ZYDUSLIFE,Mar 2024,19547,14163,5384,28,293,81,764,4832,20,3973,38,8
1361,ZYDUSLIFE,TTM,21484,15205,6278,29,351,112,849,5668,,4439,43,
1362,INDIGO,Mar 2013,9203,73,8348,855,9,296,86,993,21,787,25647,70
1363,INDIGO,Mar 2014,11117,123,10684,433,4,391,226,475,0,474,15454,80
1364,INDIGO,Mar 2015,13925,150,12022,1904,14,395,302,1847,29,1304,42481,83
1365,INDIGO,Mar 2016,16140,350,12976,3164,20,515,505,2824,30,1986,55,27
1366,INDIGO,Mar 2017,18580,406,16362,2219,12,789,457,2144,23,1659,46,74
1367,INDIGO,Mar 2018,23021,413,19991,3030,13,947,437,3127,28,2242,58,10
1368,INDIGO,Mar 2019,28497,563,28648,-151,-1,1325,760,-149,-99,156,4,123
1369,INDIGO,Mar 2020,35756,1902,31687,4069,11,1531,3974,-275,-10,-248,-6,0
1370,INDIGO,Mar 2021,14641,2170,14638,2,0,1036,4699,-5830,0,-6171,-151,0
1371,INDIGO,Mar 2022,25931,2386,25373,558,2,725,5068,-6171,0,-317,-160,0
1372,INDIGO,Mar 2023,54446,3168,47926,6521,12,1431,5101,-317,0,-317,-8,0
1373,INDIGO,Mar 2024,68904,4805,52573,16331,24,2326,6406,8043,-2,8167,212,0
1374,INDIGO,TTM,76476,0,60568,15908,21,3034,7955,6182,,6074,157,
